eventTime,userIdentity,eventName,eventSource,awsRegion,sourceIPAddress,ts_anomaly,dbscan_anomaly,if_anomaly,if_score,cloudsentry_alert
2026-04-13 11:48:52,user_03,GetItem,s3.amazonaws.com,eu-west-1,10.202.87.136,0,0,0,-0.18855616423982874,0
2026-04-13 11:49:05,user_03,PutItem,ec2.amazonaws.com,eu-west-1,10.202.87.68,0,0,0,-0.1577947534503834,0
2026-04-13 11:50:41,user_08,GetItem,s3.amazonaws.com,ap-south-1,10.57.21.6,0,0,0,-0.1685734982888732,0
2026-04-13 11:52:56,user_07,DescribeInstances,kms.amazonaws.com,ap-south-1,10.187.20.219,0,0,0,-0.16767229155256919,0
2026-04-13 11:53:46,user_11,DescribeSecurityGroups,dynamodb.amazonaws.com,ap-south-1,10.187.207.85,0,0,0,-0.17338254095323902,0
2026-04-13 11:54:39,user_06,AssumeRole,dynamodb.amazonaws.com,ap-south-1,10.157.37.6,0,0,0,-0.17174943534817955,0
2026-04-13 11:55:17,user_09,ListBuckets,s3.amazonaws.com,ap-south-1,10.88.48.247,0,0,0,-0.15542131764258332,0
2026-04-13 11:55:17,user_00,GetParameter,cloudtrail.amazonaws.com,eu-west-1,10.179.92.243,0,0,0,-0.20679391478287035,0
2026-04-13 11:56:47,user_08,GetParameter,kms.amazonaws.com,ap-south-1,10.57.21.1,0,0,0,-0.17683222029387297,0
2026-04-13 11:58:01,user_03,DescribeInstances,ec2.amazonaws.com,eu-west-1,10.202.87.100,0,0,0,-0.20534196616050604,0
2026-04-13 11:58:52,user_10,DescribeSecurityGroups,iam.amazonaws.com,eu-west-1,10.254.169.65,0,0,0,-0.18504563441739796,0
2026-04-13 11:59:27,user_03,AssumeRole,cloudtrail.amazonaws.com,eu-west-1,10.202.87.189,0,0,0,-0.15546989324670218,0
2026-04-13 12:00:03,user_01,DescribeInstances,kms.amazonaws.com,eu-west-1,10.71.188.16,0,0,0,-0.20531073195675825,0
2026-04-13 12:00:17,user_01,PutItem,s3.amazonaws.com,eu-west-1,10.71.188.133,0,0,0,-0.21717761050211964,0
2026-04-13 12:00:21,user_08,GetParameter,s3.amazonaws.com,ap-south-1,10.57.21.108,0,0,0,-0.1775643982966456,0
2026-04-13 12:01:39,user_02,ListUsers,iam.amazonaws.com,eu-west-1,10.121.210.71,0,0,0,-0.191225254068828,0
2026-04-13 12:01:49,user_04,DescribeInstances,ec2.amazonaws.com,ap-south-1,10.103.151.55,0,0,0,-0.1896335027794016,0
2026-04-13 12:02:53,user_07,DescribeSecurityGroups,cloudtrail.amazonaws.com,ap-south-1,10.187.20.179,0,0,0,-0.16593503555245154,0
2026-04-13 12:03:23,user_11,ListBuckets,s3.amazonaws.com,ap-south-1,10.187.207.27,0,0,0,-0.15708613928959397,0
2026-04-13 12:05:20,user_03,DescribeStacks,cloudtrail.amazonaws.com,eu-west-1,10.202.87.107,0,0,0,-0.17463256949432343,0
2026-04-13 12:05:46,user_06,PutItem,iam.amazonaws.com,ap-south-1,10.157.37.232,0,0,0,-0.20916511221022177,0
2026-04-13 12:07:08,user_08,ListUsers,iam.amazonaws.com,ap-south-1,10.57.21.79,0,0,0,-0.19529228318156489,0
2026-04-13 12:08:12,user_04,ListUsers,kms.amazonaws.com,ap-south-1,10.103.151.150,0,0,0,-0.16880931415412326,0
2026-04-13 12:08:28,user_09,DescribeStacks,s3.amazonaws.com,ap-south-1,10.88.48.144,0,0,0,-0.21311553000807815,0
2026-04-13 12:09:07,user_01,GetParameter,cloudtrail.amazonaws.com,eu-west-1,10.71.188.79,0,0,0,-0.20441832215630856,0
2026-04-13 12:09:20,user_03,DescribeInstances,kms.amazonaws.com,eu-west-1,10.202.87.38,0,0,0,-0.1885624090694229,0
2026-04-13 12:09:55,user_01,DescribeStacks,kms.amazonaws.com,eu-west-1,10.71.188.119,0,0,0,-0.2014864928697785,0
2026-04-13 12:11:54,user_10,AssumeRole,ec2.amazonaws.com,eu-west-1,10.254.169.209,0,0,0,-0.18584352638907442,0
2026-04-13 12:13:26,user_09,ListUsers,iam.amazonaws.com,ap-south-1,10.88.48.194,0,0,0,-0.216199809933027,0
2026-04-13 12:15:12,user_09,GetItem,iam.amazonaws.com,ap-south-1,10.88.48.167,0,0,0,-0.20620560410634192,0
2026-04-13 12:15:31,user_08,DescribeInstances,dynamodb.amazonaws.com,ap-south-1,10.57.21.207,0,0,0,-0.12079288407438127,0
2026-04-13 12:15:50,user_10,PutItem,kms.amazonaws.com,eu-west-1,10.254.169.222,0,0,0,-0.18377756746162072,0
2026-04-13 12:16:30,user_01,GetParameter,s3.amazonaws.com,eu-west-1,10.71.188.144,0,0,0,-0.18837142618039604,0
2026-04-13 12:16:53,user_07,ListUsers,cloudtrail.amazonaws.com,ap-south-1,10.187.20.103,0,0,0,-0.14428921590972338,0
2026-04-13 12:20:21,user_06,DescribeInstances,s3.amazonaws.com,ap-south-1,10.157.37.34,0,0,0,-0.1842321198334675,0
2026-04-13 12:20:34,user_01,GetParameter,kms.amazonaws.com,eu-west-1,10.71.188.224,0,0,0,-0.20451207615758132,0
2026-04-13 12:20:51,user_05,GetItem,ec2.amazonaws.com,us-west-2,10.52.1.183,0,0,0,-0.15542146721682942,0
2026-04-13 12:21:19,user_00,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.179.92.80,0,0,0,-0.20984213478173708,0
2026-04-13 12:22:19,user_06,DescribeStacks,cloudtrail.amazonaws.com,ap-south-1,10.157.37.92,0,0,0,-0.19518787944899785,0
2026-04-13 12:22:38,user_09,AssumeRole,iam.amazonaws.com,us-east-1,10.88.48.90,0,0,0,-0.07430800281825034,0
2026-04-13 12:23:16,user_01,ListUsers,cloudtrail.amazonaws.com,eu-west-1,10.71.188.124,0,0,0,-0.21252251552670443,0
2026-04-13 12:24:34,user_08,ListUsers,dynamodb.amazonaws.com,ap-south-1,10.57.21.173,0,0,0,-0.16009497984480214,0
2026-04-13 12:24:54,user_03,GetParameter,cloudtrail.amazonaws.com,eu-west-1,10.202.87.177,0,0,0,-0.20699179881015883,0
2026-04-13 12:26:47,user_01,DescribeInstances,s3.amazonaws.com,eu-west-1,10.71.188.45,0,0,0,-0.2132338485125696,0
2026-04-13 12:27:55,user_01,GetItem,dynamodb.amazonaws.com,eu-west-1,10.71.188.29,0,0,0,-0.1427368380302308,0
2026-04-13 12:28:15,user_03,GetItem,s3.amazonaws.com,eu-west-1,10.202.87.60,0,0,0,-0.19076908651364688,0
2026-04-13 12:29:28,user_10,ListUsers,dynamodb.amazonaws.com,eu-west-1,10.254.169.153,0,0,0,-0.1529403116986064,0
2026-04-13 12:29:34,user_02,DescribeSecurityGroups,kms.amazonaws.com,eu-west-1,10.121.210.190,0,0,0,-0.1762664224605608,0
2026-04-13 12:32:09,user_00,DescribeSecurityGroups,kms.amazonaws.com,eu-west-1,10.179.92.123,0,0,0,-0.19296031828425125,0
2026-04-13 12:32:35,user_01,ListUsers,iam.amazonaws.com,eu-west-1,10.71.188.107,0,0,0,-0.20916488992964272,0
2026-04-13 12:34:18,user_06,GetObject,kms.amazonaws.com,eu-west-1,10.157.37.199,0,1,0,-0.09241748303638553,0
2026-04-13 12:34:33,user_08,ListBuckets,kms.amazonaws.com,ap-south-1,10.57.21.118,0,0,0,-0.10651102574848315,0
2026-04-13 12:35:14,user_04,AssumeRole,ec2.amazonaws.com,ap-south-1,10.103.151.227,0,0,0,-0.11872391733185217,0
2026-04-13 12:35:28,user_09,PutItem,ec2.amazonaws.com,ap-south-1,10.88.48.228,0,0,0,-0.22034451168259256,0
2026-04-13 12:36:16,user_03,DescribeStacks,ec2.amazonaws.com,us-east-1,10.202.87.224,0,0,0,-0.06871710253988794,0
2026-04-13 12:36:34,user_02,GetItem,kms.amazonaws.com,eu-west-1,10.121.210.54,0,0,0,-0.16305056042992,0
2026-04-13 12:37:21,user_06,GetParameter,cloudtrail.amazonaws.com,ap-south-1,10.157.37.197,0,0,0,-0.20981303024565212,0
2026-04-13 12:38:14,user_11,DescribeStacks,dynamodb.amazonaws.com,ap-south-1,10.187.207.39,0,0,0,-0.1641307909200047,0
2026-04-13 12:38:26,user_08,DescribeStacks,dynamodb.amazonaws.com,ap-south-1,10.57.21.37,0,0,0,-0.16304379824421777,0
2026-04-13 12:38:42,user_09,AssumeRole,kms.amazonaws.com,ap-south-1,10.88.48.169,0,0,0,-0.1917891585191539,0
2026-04-13 12:41:12,user_01,DescribeSecurityGroups,ec2.amazonaws.com,eu-west-1,10.71.188.105,0,0,0,-0.21319996484826292,0
2026-04-13 12:42:26,user_07,GetObject,kms.amazonaws.com,ap-south-1,10.187.20.114,0,0,0,-0.17093223683855324,0
2026-04-13 12:44:00,user_00,DescribeInstances,iam.amazonaws.com,eu-west-1,10.179.92.206,0,0,0,-0.20418302590720805,0
2026-04-13 12:44:00,user_03,ListBuckets,s3.amazonaws.com,us-east-1,10.202.87.133,0,1,0,-0.03305397273139765,0
2026-04-13 12:44:09,user_11,DescribeStacks,ec2.amazonaws.com,ap-south-1,10.187.207.51,0,0,0,-0.21854321201739535,0
2026-04-13 12:47:00,user_08,GetObject,s3.amazonaws.com,ap-south-1,10.57.21.185,0,0,0,-0.18775020061769004,0
2026-04-13 12:47:46,user_11,DescribeSecurityGroups,iam.amazonaws.com,ap-south-1,10.187.207.74,0,0,0,-0.19570531022305954,0
2026-04-13 12:48:08,user_06,GetObject,s3.amazonaws.com,ap-south-1,10.157.37.63,0,0,0,-0.20035778028060086,0
2026-04-13 12:49:45,user_09,DescribeInstances,s3.amazonaws.com,ap-south-1,10.88.48.183,0,0,0,-0.2120489585198897,0
2026-04-13 12:50:16,user_05,DescribeSecurityGroups,s3.amazonaws.com,us-west-2,10.52.1.82,0,0,0,-0.1335042094244514,0
2026-04-13 12:50:57,user_04,ListUsers,iam.amazonaws.com,ap-south-1,10.103.151.249,0,0,0,-0.14232084605791112,0
2026-04-13 12:51:12,user_08,ListBuckets,iam.amazonaws.com,ap-south-1,10.57.21.47,0,0,0,-0.14750476457456502,0
2026-04-13 12:51:50,user_08,ListUsers,dynamodb.amazonaws.com,eu-west-1,10.57.21.152,0,1,0,-0.07251380124570805,0
2026-04-13 12:52:01,user_08,AssumeRole,iam.amazonaws.com,ap-south-1,10.57.21.77,0,0,0,-0.19156993490494856,0
2026-04-13 12:52:13,user_08,GetItem,cloudtrail.amazonaws.com,ap-south-1,10.57.21.244,0,0,0,-0.1787319794251342,0
2026-04-13 12:52:16,user_01,DescribeSecurityGroups,dynamodb.amazonaws.com,eu-west-1,10.71.188.86,0,0,0,-0.1773503741222034,0
2026-04-13 12:52:42,user_03,PutItem,dynamodb.amazonaws.com,eu-west-1,10.202.87.46,0,0,0,-0.16154580540064595,0
2026-04-13 12:53:03,user_04,PutItem,ec2.amazonaws.com,ap-south-1,10.103.151.182,0,0,0,-0.19365976675676622,0
2026-04-13 12:53:20,user_10,ListBuckets,cloudtrail.amazonaws.com,eu-west-1,10.254.169.203,0,0,0,-0.14243914431606258,0
2026-04-13 12:53:28,user_00,GetParameter,cloudtrail.amazonaws.com,us-west-2,10.179.92.243,0,0,0,-0.08346380190593472,0
2026-04-13 12:53:45,user_02,AssumeRole,dynamodb.amazonaws.com,eu-west-1,10.121.210.122,0,0,0,-0.14564528593117732,0
2026-04-13 12:54:56,user_08,GetItem,cloudtrail.amazonaws.com,ap-south-1,10.57.21.140,0,0,0,-0.1339995056010232,0
2026-04-13 12:55:22,user_03,AssumeRole,s3.amazonaws.com,eu-west-1,10.202.87.104,0,0,0,-0.19826107265289378,0
2026-04-13 12:55:55,user_00,GetObject,kms.amazonaws.com,eu-west-1,10.179.92.177,0,0,0,-0.1908706120662319,0
2026-04-13 12:56:07,user_09,ListUsers,kms.amazonaws.com,ap-south-1,10.88.48.122,0,0,0,-0.19844051813138908,0
2026-04-13 12:56:12,user_09,GetItem,ec2.amazonaws.com,ap-south-1,10.88.48.37,0,0,0,-0.19977741330648796,0
2026-04-13 12:56:43,user_01,ListUsers,kms.amazonaws.com,eu-west-1,10.71.188.199,0,0,0,-0.19844554530382064,0
2026-04-13 12:57:19,user_09,GetObject,iam.amazonaws.com,eu-west-1,10.88.48.98,0,1,0,-0.1354752616588153,0
2026-04-13 12:57:43,user_08,ListUsers,kms.amazonaws.com,ap-south-1,10.57.21.186,0,0,0,-0.07861979737823321,0
2026-04-13 13:00:08,user_08,DescribeSecurityGroups,ec2.amazonaws.com,ap-south-1,10.57.21.4,0,0,0,-0.18914868982071747,0
2026-04-13 13:00:55,user_03,DescribeStacks,dynamodb.amazonaws.com,eu-west-1,10.202.87.157,0,0,0,-0.15964884584519762,0
2026-04-13 13:01:14,user_00,PutItem,cloudtrail.amazonaws.com,eu-west-1,10.179.92.163,0,0,0,-0.2175301336406429,0
2026-04-13 13:01:56,user_01,DescribeSecurityGroups,kms.amazonaws.com,eu-west-1,10.71.188.140,0,0,0,-0.14882617516097646,0
2026-04-13 13:02:18,user_08,ListBuckets,cloudtrail.amazonaws.com,us-west-2,10.57.21.138,0,1,0,-0.03781756457301533,0
2026-04-13 13:02:49,user_10,DescribeInstances,cloudtrail.amazonaws.com,eu-west-1,10.254.169.141,0,0,0,-0.20625928442189506,0
2026-04-13 13:04:02,user_03,DescribeInstances,kms.amazonaws.com,eu-west-1,10.202.87.207,0,0,0,-0.17438551600551988,0
2026-04-13 13:04:13,user_02,GetParameter,kms.amazonaws.com,eu-west-1,10.121.210.215,0,0,0,-0.1785697119825272,0
2026-04-13 13:04:56,user_11,ListUsers,dynamodb.amazonaws.com,ap-south-1,10.187.207.239,0,0,0,-0.11146516396224593,0
2026-04-13 13:07:26,user_00,ListBuckets,s3.amazonaws.com,ap-south-1,10.179.92.70,0,1,0,-0.07074045824919184,0
2026-04-13 13:07:55,user_01,GetItem,ec2.amazonaws.com,eu-west-1,10.71.188.3,0,0,0,-0.19768107708317528,0
2026-04-13 13:09:00,user_07,GetObject,iam.amazonaws.com,ap-south-1,10.187.20.51,0,0,0,-0.20146776295519275,0
2026-04-13 13:09:54,user_08,GetObject,s3.amazonaws.com,ap-south-1,10.57.21.244,0,0,0,-0.18538086984085222,0
2026-04-13 13:11:22,user_04,ListBuckets,dynamodb.amazonaws.com,ap-south-1,10.103.151.151,0,0,0,-0.10360546359734046,0
2026-04-13 13:12:07,user_03,PutItem,cloudtrail.amazonaws.com,eu-west-1,10.202.87.23,0,0,0,-0.21486843646874199,0
2026-04-13 13:12:20,user_01,GetParameter,dynamodb.amazonaws.com,eu-west-1,10.71.188.84,0,0,0,-0.1907807458736469,0
2026-04-13 13:12:24,user_03,AssumeRole,s3.amazonaws.com,ap-south-1,10.202.87.43,0,1,0,-0.10699657883925628,0
2026-04-13 13:12:40,user_00,GetObject,iam.amazonaws.com,eu-west-1,10.179.92.239,0,0,0,-0.20857879955238112,0
2026-04-13 13:12:46,user_07,GetObject,dynamodb.amazonaws.com,ap-south-1,10.187.20.70,0,0,0,-0.17079460740696878,0
2026-04-13 13:13:38,user_05,GetObject,cloudtrail.amazonaws.com,us-west-2,10.52.1.241,0,0,0,-0.17396795081759098,0
2026-04-13 13:15:03,user_08,DescribeStacks,cloudtrail.amazonaws.com,ap-south-1,10.57.21.134,0,0,0,-0.1760712721886059,0
2026-04-13 13:15:49,user_08,GetItem,s3.amazonaws.com,ap-south-1,10.57.21.100,0,0,0,-0.16933755447273202,0
2026-04-13 13:15:55,user_05,GetItem,s3.amazonaws.com,us-west-2,10.52.1.80,0,0,0,-0.1537753887060737,0
2026-04-13 13:16:29,user_02,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.121.210.86,0,0,0,-0.19521405038999007,0
2026-04-13 13:17:01,user_02,GetParameter,s3.amazonaws.com,eu-west-1,10.121.210.92,0,0,0,-0.16507967322662626,0
2026-04-13 13:18:07,user_04,DescribeInstances,iam.amazonaws.com,ap-south-1,10.103.151.18,0,0,0,-0.1872650062099001,0
2026-04-13 13:18:20,user_09,ListBuckets,dynamodb.amazonaws.com,us-west-2,10.88.48.243,0,1,0,-0.03000285064883812,0
2026-04-13 13:18:29,user_04,DescribeStacks,dynamodb.amazonaws.com,ap-south-1,10.103.151.209,0,0,0,-0.12503368220528344,0
2026-04-13 13:18:36,user_11,ListUsers,s3.amazonaws.com,ap-south-1,10.187.207.109,0,0,0,-0.19793901262568492,0
2026-04-13 13:19:15,user_02,ListUsers,s3.amazonaws.com,eu-west-1,10.121.210.234,0,0,0,-0.1763579631018613,0
2026-04-13 13:19:27,user_03,GetItem,iam.amazonaws.com,eu-west-1,10.202.87.37,0,0,0,-0.19461192389749,0
2026-04-13 13:20:39,user_08,DescribeSecurityGroups,kms.amazonaws.com,ap-south-1,10.57.21.247,0,0,0,-0.14588356710868533,0
2026-04-13 13:22:00,user_10,DescribeStacks,dynamodb.amazonaws.com,eu-west-1,10.254.169.50,0,0,0,-0.16036120521642433,0
2026-04-13 13:22:16,user_06,PutItem,iam.amazonaws.com,eu-west-1,10.157.37.227,0,1,0,-0.11075170567381631,0
2026-04-13 13:22:21,user_10,ListBuckets,dynamodb.amazonaws.com,eu-west-1,10.254.169.189,0,0,0,-0.06120472273768507,0
2026-04-13 13:23:56,user_10,GetItem,ec2.amazonaws.com,eu-west-1,10.254.169.58,0,0,0,-0.17897116698075705,0
2026-04-13 13:24:10,user_10,GetItem,s3.amazonaws.com,eu-west-1,10.254.169.243,0,0,0,-0.1339419039945779,0
2026-04-13 13:26:12,user_10,GetItem,kms.amazonaws.com,eu-west-1,10.254.169.101,0,0,0,-0.1729340222697911,0
2026-04-13 13:26:14,user_03,ListUsers,s3.amazonaws.com,eu-west-1,10.202.87.163,0,0,0,-0.18140974005080646,0
2026-04-13 13:28:00,user_03,ListUsers,dynamodb.amazonaws.com,eu-west-1,10.202.87.159,0,0,0,-0.12578796165143113,0
2026-04-13 13:28:05,user_11,GetObject,cloudtrail.amazonaws.com,us-west-2,10.187.207.97,0,0,0,-0.07874094186195546,0
2026-04-13 13:29:24,user_02,GetObject,dynamodb.amazonaws.com,eu-west-1,10.121.210.150,0,0,0,-0.13827672892919957,0
2026-04-13 13:29:28,user_04,AssumeRole,ec2.amazonaws.com,ap-south-1,10.103.151.35,0,0,0,-0.17248136448302842,0
2026-04-13 13:29:46,user_03,DescribeStacks,kms.amazonaws.com,eu-west-1,10.202.87.133,0,0,0,-0.19131054869300806,0
2026-04-13 13:30:27,user_03,ListUsers,cloudtrail.amazonaws.com,eu-west-1,10.202.87.219,0,0,0,-0.17163880332422587,0
2026-04-13 13:31:28,user_03,GetParameter,iam.amazonaws.com,eu-west-1,10.202.87.13,0,0,0,-0.20687728978018982,0
2026-04-13 13:31:39,user_03,ListUsers,kms.amazonaws.com,eu-west-1,10.202.87.52,0,0,0,-0.1854589770533296,0
2026-04-13 13:31:42,user_06,GetObject,iam.amazonaws.com,ap-south-1,10.157.37.52,0,0,0,-0.21361609412980903,0
2026-04-13 13:32:22,user_11,DescribeSecurityGroups,cloudtrail.amazonaws.com,ap-south-1,10.187.207.146,0,0,0,-0.21516458874751354,0
2026-04-13 13:32:57,user_10,ListBuckets,iam.amazonaws.com,eu-west-1,10.254.169.124,0,0,0,-0.15973636960157833,0
2026-04-13 13:34:41,user_08,ListBuckets,dynamodb.amazonaws.com,ap-south-1,10.57.21.114,0,0,0,-0.06706549962615893,0
2026-04-13 13:35:11,user_05,ListUsers,s3.amazonaws.com,us-west-2,10.52.1.226,0,0,0,-0.16418411823931517,0
2026-04-13 13:37:08,user_02,GetItem,ec2.amazonaws.com,eu-west-1,10.121.210.74,0,0,0,-0.18173845177354192,0
2026-04-13 13:38:22,user_08,PutItem,iam.amazonaws.com,ap-south-1,10.57.21.118,0,0,0,-0.1742392622862523,0
2026-04-13 13:38:38,user_01,ListBuckets,cloudtrail.amazonaws.com,eu-west-1,10.71.188.18,0,0,0,-0.1669811684849225,0
2026-04-13 13:39:43,user_06,GetParameter,s3.amazonaws.com,ap-south-1,10.157.37.131,0,0,0,-0.2068290809844967,0
2026-04-13 13:39:44,user_05,AssumeRole,dynamodb.amazonaws.com,us-west-2,10.52.1.111,0,0,0,-0.13141862902632584,0
2026-04-13 13:40:40,user_08,DescribeStacks,s3.amazonaws.com,ap-south-1,10.57.21.166,0,0,0,-0.17294073578586105,0
2026-04-13 13:40:49,user_03,DescribeStacks,kms.amazonaws.com,eu-west-1,10.202.87.72,0,0,0,-0.17850677556957162,0
2026-04-13 13:41:52,user_00,ListBuckets,ec2.amazonaws.com,eu-west-1,10.179.92.127,0,0,0,-0.16091211381471454,0
2026-04-13 13:42:03,user_11,GetItem,dynamodb.amazonaws.com,us-east-1,10.187.207.154,0,1,0,-0.028858067732479342,0
2026-04-13 13:42:22,user_09,DescribeInstances,dynamodb.amazonaws.com,ap-south-1,10.88.48.131,0,0,0,-0.17726624678393782,0
2026-04-13 13:44:27,user_09,GetObject,cloudtrail.amazonaws.com,ap-south-1,10.88.48.161,0,0,0,-0.20343596995983,0
2026-04-13 13:44:50,user_02,ListUsers,s3.amazonaws.com,eu-west-1,10.121.210.44,0,0,0,-0.17917122064466517,0
2026-04-13 13:44:57,user_00,ListBuckets,cloudtrail.amazonaws.com,eu-west-1,10.179.92.159,0,0,0,-0.14942999378011101,0
2026-04-13 13:45:35,user_09,DescribeInstances,kms.amazonaws.com,ap-south-1,10.88.48.132,0,0,0,-0.17826037208521084,0
2026-04-13 13:48:15,user_03,PutItem,dynamodb.amazonaws.com,eu-west-1,10.202.87.8,0,0,0,-0.1728064767445916,0
2026-04-13 13:49:46,user_06,PutItem,iam.amazonaws.com,ap-south-1,10.157.37.193,0,0,0,-0.21046432925880043,0
2026-04-13 13:50:39,user_03,AssumeRole,s3.amazonaws.com,eu-west-1,10.202.87.43,0,0,0,-0.19664348545100618,0
2026-04-13 13:52:02,user_04,GetParameter,dynamodb.amazonaws.com,ap-south-1,10.103.151.222,0,0,0,-0.1482432234632559,0
2026-04-13 13:52:45,user_02,DescribeInstances,ec2.amazonaws.com,eu-west-1,10.121.210.73,0,0,0,-0.1675972680854712,0
2026-04-13 13:53:27,user_11,GetParameter,ec2.amazonaws.com,ap-south-1,10.187.207.161,0,0,0,-0.18905254519639797,0
2026-04-13 13:54:19,user_08,AssumeRole,iam.amazonaws.com,ap-south-1,10.57.21.142,0,0,0,-0.15205194369249492,0
2026-04-13 13:54:45,user_10,ListBuckets,cloudtrail.amazonaws.com,eu-west-1,10.254.169.13,0,0,0,-0.1625760404151954,0
2026-04-13 13:55:05,user_01,ListUsers,ec2.amazonaws.com,eu-west-1,10.71.188.233,0,0,0,-0.11935577030896893,0
2026-04-13 13:55:17,user_08,DescribeStacks,kms.amazonaws.com,ap-south-1,10.57.21.214,0,0,0,-0.1756586299971195,0
2026-04-13 13:56:12,user_01,DescribeStacks,s3.amazonaws.com,eu-west-1,10.71.188.212,0,0,0,-0.21410564368517493,0
2026-04-13 13:56:27,user_08,ListUsers,cloudtrail.amazonaws.com,ap-south-1,10.57.21.96,0,0,0,-0.16522009300897184,0
2026-04-13 13:56:34,user_01,ListBuckets,cloudtrail.amazonaws.com,eu-west-1,10.71.188.228,0,0,0,-0.17189922679942543,0
2026-04-13 13:56:43,user_02,GetParameter,s3.amazonaws.com,eu-west-1,10.121.210.108,0,0,0,-0.16085180913364072,0
2026-04-13 13:56:49,user_11,DescribeInstances,iam.amazonaws.com,ap-south-1,10.187.207.62,0,0,0,-0.21253897332429816,0
2026-04-13 13:57:40,user_10,GetItem,ec2.amazonaws.com,eu-west-1,10.254.169.237,0,0,0,-0.16029590928574833,0
2026-04-13 13:58:19,user_09,GetParameter,ec2.amazonaws.com,ap-south-1,10.88.48.140,0,0,0,-0.21886081041838384,0
2026-04-13 13:58:27,user_01,GetObject,cloudtrail.amazonaws.com,eu-west-1,10.71.188.23,0,0,0,-0.21981346562597748,0
2026-04-13 13:58:35,user_01,GetObject,iam.amazonaws.com,eu-west-1,10.71.188.172,0,0,0,-0.21867724708773756,0
2026-04-13 14:01:26,user_08,GetObject,ec2.amazonaws.com,us-west-2,10.57.21.113,0,1,0,-0.05580244217614838,0
2026-04-13 14:01:41,user_00,ListBuckets,s3.amazonaws.com,eu-west-1,10.179.92.192,0,0,0,-0.16030765857470253,0
2026-04-13 14:01:56,user_11,GetObject,ec2.amazonaws.com,us-east-1,10.187.207.81,0,0,0,-0.07089207374124817,0
2026-04-13 14:02:52,user_11,ListBuckets,iam.amazonaws.com,ap-south-1,10.187.207.245,0,0,0,-0.10308398165923793,0
2026-04-13 14:04:04,user_09,PutItem,ec2.amazonaws.com,ap-south-1,10.88.48.145,0,0,0,-0.21825314293160586,0
2026-04-13 14:04:38,user_09,ListUsers,cloudtrail.amazonaws.com,ap-south-1,10.88.48.225,0,0,0,-0.2171895119157916,0
2026-04-13 14:04:41,user_05,DescribeSecurityGroups,s3.amazonaws.com,us-west-2,10.52.1.41,0,0,0,-0.15369133684740133,0
2026-04-13 14:05:14,user_02,DescribeSecurityGroups,kms.amazonaws.com,eu-west-1,10.121.210.198,0,0,0,-0.154354144107197,0
2026-04-13 14:08:22,user_08,GetParameter,kms.amazonaws.com,ap-south-1,10.57.21.147,0,0,0,-0.1742745612013124,0
2026-04-13 14:08:39,user_05,GetItem,dynamodb.amazonaws.com,ap-south-1,10.52.1.105,0,1,0,-0.08091395627545273,0
2026-04-13 14:08:55,user_03,PutItem,iam.amazonaws.com,ap-south-1,10.202.87.22,0,1,0,-0.11686683112885299,0
2026-04-13 14:09:19,user_01,GetParameter,ec2.amazonaws.com,eu-west-1,10.71.188.87,0,0,0,-0.2196211311311334,0
2026-04-13 14:10:50,user_02,PutItem,iam.amazonaws.com,ap-south-1,10.121.210.249,0,1,0,-0.09029758396811194,0
2026-04-13 14:11:41,user_01,DescribeSecurityGroups,s3.amazonaws.com,us-west-2,10.71.188.116,0,1,0,-0.09364681230237937,0
2026-04-13 14:11:55,user_11,DescribeInstances,kms.amazonaws.com,ap-south-1,10.187.207.162,0,0,0,-0.1875385441921812,0
2026-04-13 14:12:16,user_01,GetObject,s3.amazonaws.com,eu-west-1,10.71.188.143,0,0,0,-0.2035896720128908,0
2026-04-13 14:12:17,user_01,DescribeStacks,dynamodb.amazonaws.com,eu-west-1,10.71.188.166,0,0,0,-0.1722006637458286,0
2026-04-13 14:13:28,user_00,ListUsers,cloudtrail.amazonaws.com,eu-west-1,10.179.92.47,0,0,0,-0.20970928551990747,0
2026-04-13 14:14:33,user_01,GetParameter,iam.amazonaws.com,eu-west-1,10.71.188.24,0,0,0,-0.20116535363500682,0
2026-04-13 14:16:53,user_11,GetParameter,s3.amazonaws.com,ap-south-1,10.187.207.161,0,0,0,-0.1811621219832133,0
2026-04-13 14:17:19,user_08,GetObject,ec2.amazonaws.com,us-west-2,10.57.21.243,0,0,0,-0.06501456807291561,0
2026-04-13 14:17:45,user_02,DescribeInstances,dynamodb.amazonaws.com,ap-south-1,10.121.210.96,0,1,0,-0.0673725707728069,0
2026-04-13 14:17:58,user_01,DescribeStacks,kms.amazonaws.com,eu-west-1,10.71.188.196,0,0,0,-0.13679458064115413,0
2026-04-13 14:20:47,user_08,ListUsers,ec2.amazonaws.com,ap-south-1,10.57.21.244,0,0,0,-0.18790643391795614,0
2026-04-13 14:23:25,user_00,DescribeStacks,cloudtrail.amazonaws.com,eu-west-1,10.179.92.167,0,0,0,-0.21353340046248304,0
2026-04-13 14:23:28,user_03,ListBuckets,iam.amazonaws.com,eu-west-1,10.202.87.201,0,0,0,-0.15280588822305818,0
2026-04-13 14:24:38,user_11,GetObject,kms.amazonaws.com,ap-south-1,10.187.207.122,0,0,0,-0.19846220567711703,0
